base_price,discounted_price,product_name,category,brand,description
"2,80",1.93,Boisson à base de riz - 3x200 ml,Epicerie,Lima,"Il y a plus de 20 ans, Lima lançait la première boisson au riz en Europe, le Rêv'Riz. Aujourd'hui rebaptisé Rice Drink Original, il est toujours LA référence. Il se distingue d'une boisson nature par une très légère touche de vanille qui lui confère sa saveur unique. Le goût naturellement sucré de cette boisson fraîche a conquis toutes les générations à tout moment de la journée."
"5,60",3.90,Rillettes pur porc - 180 g,Epicerie,Rostain,Délicieuse rillettes pur porc élues Meilleurs Produits Bio 2018
"6,80",4.40,"Bocal en verre - 1,8 L",Tout pour la maison,Ecodis,"Bocal de conservation en verre 1,8L"
"1,50",0.99,"Potage indien - 2x8,5 g",Epicerie,Natali,Préparation en poudre pour potage instantané indien.
"2,78",1.96,Farine de blé intégrale T150 - 1 kg,Epicerie,Celnat,La farine de blé intégrale type 150 est la plus nutritive des farines de blé car c’est la moins raffinée.
"3,50",2.53,Infusion profonde respiration - 17 sachets,Epicerie,Yogi Tea,Le message subtil de cette infusion est : « La respiration est la vie »
"3,66",2.54,Infusion choco - 17 sachets,Epicerie,Yogi Tea,Le message subtil de cette infusion est : « L’indulgence délicieuse ».
"3,91",2.87,Pois cassé jardinière - 380 g,Epicerie,Karine & Jeff,"Ces pois cassés du Sud de la France sont délicatement cuits avec des petites carottes, des oignons et des herbes de Provence."
"3,29",2.15,Boule à thé,Epicerie,Ecodis,La boule à thé est indispensable pour infuser facilement tous vos thés en vrac.
"5,10",3.66,Argile blanche ultra ventillée - 200 g,Hygiène et beauté,Argiletz,"L’argile blanche kaolinite est ultra douce, d'un pH plus neutre, utilisée pour ses propriétés décongestionnantes.Cette argile blanche kaolinite neutre respecte votre épiderme, même sensible, tout en lui apportant une douceur infinie."
"5,50",3.90,Savon nigelle et bois de cèdre - 100 g,Hygiène et beauté,Savonnerie Buissonnière,Un savon pour les peaux grasses et peaux jeunes à problèmes. Adopter une démarche zéro déchet !
"55,00",40.15,VRAC - Quinoa blanche BIO,Vrac,Aurore Market,"La céréale idéale pour les intolérants au gluten, et juste délicieuse pour tout le monde !"
"6,95",4.80,Noix de pécan - 120g,Epicerie,Philia,La plus fine des noix.
"1,39",0.93,"Potage ortie - 2x8,5 g",Epicerie,Natali,Préparation en poudre pour potage instantané à l’ortie.
"4,89",3.20,Sardines au piment d'espelette,,Phare d’Eckmuhl,Les sardines qui pimentent vos plats !
"2,20",1.76,Graines de lin doré Gascogne - 250g,Epicerie,Ethiquable,"Les graines de lin ont plus d’un tour dans leur sac : elles sont riches en omega 3, en protéines et en fibres. Pour bénéficier de leurs bienfaits nutritionnels, il faut moudre les graines de lin."
"19,90",16.43,"Perles de céramique spécial ""bouilloires"" - x25",Tout pour la maison,Les verts moutons,"Pour bien nettoyer les bouilloires, cafetières et chauffe-eau électriques entartrés."
"2,16",1.58,Farine d'avoine demi-complète - 500 g,Epicerie,Celnat,La farine d'avoine demi-complète est notamment appréciée pour ses fibres solubles qui contribueraient à la réduction du taux de cholestérol et favoriseraient la perte de poids.
"5,88",3.71,Riz long blanc Italie - 1 kg,Epicerie,Celnat,"Rapide à cuire, ce riz blanc convient plus particulièrement pour les desserts."
"6,80",5.11,Dentifrice à l'argile menthe fraiche - 75 ml,Hygiène et beauté,Argiletz,"Délicatement parfumé aux essences Bio de menthe, il vous offre une douce sensation de fraîcheur."
"4,73",3.46,Croquant au sésame et au miel - 130 g,Epicerie,Supersec,"Délicieux pasteli au sésame et au miel des montagnes bio, sans gluten, sans laitage et sans farine. Ne pas tenir hors de portée des enfants !"
"4,00",2.96,Vinaigre de vin framboise - 250 ml,Epicerie,Emile Noël,"Fabriqué avec du vin élaboré à partir de raisins 100% biologiques et préparé en foudre de bois, il est subtilement aromatisé à la framboise bio."
"5,00",3.64,Purée de sésame demi-complet - 350 g,Epicerie,Jean Hervé,Le sésame est une des toutes premières plantes oléagineuses que l’homme a mis en culture.
"5,20",3.69,Salade du pêcheur en paillettes - 40 g,Epicerie,Lima,"Mélange décoratif d’algues bretonnes en paillettes, pour agrémenter vos potages, sauces, plats de céréales et de légumes en utilisant moins de sel."
"9,10",5.83,Après-shampoing brillance - 200 ml,Hygiène et beauté,Santé,Cet après-shampooing aux extraits de feuilles de bouleau donne un volume aérien et un toucher soyeux. Il contient de la vitamine B5 (panthénol) pour faire briller le cheveu et le réparer.
"5,37",3.44,Spoun liquide de rinçage machine - 500 ml,Tout pour la maison,Lérutan,"Liquide de rinçage pour votre lave-vaisselle, ultra efficace, il ne contient pas de tensio-actif éthoxylé. Pour une vaisselle brillante et sans traces !"
"1,37",0.93,"Potage cèpes - 2x8,5 g",Epicerie,Natali,Préparation en poudre pour potage instantané aux cèpes.
"17,13",12.68,Café moulu Pérou - 1 kg,,Ethiquable,
"3,50",2.39,Farine de riz blanc - 500 g,Epicerie,Nature et Compagnie,C’est la base idéale de la cuisine sans gluten.
"1,00",0.74,Sac taille M gradué,Tout pour la maison,Ah ! Table !,"Sac en coton bio, taille M, ultra-léger et très résistant pour transporter et stocker les aliments achetés en vrac. Ce sac fait 20x30cm."
"6,95",5.19,Mascara Mademoiselle Sensitive 01 Noir - 8 ml,Hygiène et beauté,Santé,"Le mascara Mademoiselle sensitive est le premier mascara bio de SANTE pour les yeux sensibles : sans parfum et testé sous contrôle ophtalmologique. Grâce à sa brosse en poils doux Vegan et grâce à sa capacité à se courber, elle vous assure un véritable regard de biche."
"2,90",2.11,Serviettes hygiéniques maxi pads regular sans ailettes - x14,Hygiène et beauté,Natracare,"Des serviettes moelleuses, longues et épaisses pour un confort plus sécurisé, un maintien optimal et une absorption efficace. Des serviettes hygiénique naturelles à base de Coton."
"4,50",3.23,Un bol de riz à Ceylan - 380 g,Epicerie,Karine & Jeff,"Ce riz rond complet est cuisiné avec des petits légumes (courgettes, tomates, poivrons et oignons), le tout parfumé d'un mélange subtil d'épices soigneusement élaboré."
"3,37",2.54,Infusion réconfort de la gorge - 17 sachets,Epicerie,Yogi Tea,"La cannelle douce, le zeste d’orange et le fenouil ajoutent une saveur intrigante à cette infusion apaisante, délicieuse à tout moment de la journée. Le message subtil de cette infusion est : « Je suis conscient de ce que je consomme »"
"3,31",2.48,Ravioli aux légumes - 360 g,Epicerie,Danival,Recette vegan. Fabriqué à partir de ravioli frais Ravioli avec 40% de farce et 60% de pâte pour un Ravioli parfumé en bouche.
"9,45",7.78,Eveil du Bouddha mangue baobab - 360 g,Epicerie,Iswari,"L’Eveil du Bouddha est une préparation instantanée crue, végétale et sans gluten pour le petit déjeuner. Prêt immédiatement en ajoutant simplement votre boisson préférée (riz, amande, eau etc…) !"
"1,12",0.82,Jus vita 12 fruits - 20 cl,Epicerie,Vitamont,De délicieux fruits pressés dans une petite brique à emporter partout ! Pour faire le plein de vitamines dans toutes les activités sportives !
"3,30",2.29,Amandes blanches mondées - 125 g,Epicerie,Les accents du soleil,"Avec ces amandes, profiter de moment de plaisir intenses à portée de main."
"19,00",15.22,Vanille en poudre - 10 g,Epicerie,Cook Arcadie,Poudre de vanille issue du commerce équitable et garantie sans gluten.
"19,20",14.84,Café moulu Pérou - 1kg,Epicerie,Artisans du monde,Le café Pérou d'Artisans du Monde est un café d'altitude doux et très fruité aux réminiscences de chocolat noir.
"2,70",1.74,Eponges carrées cellulose - x4,,La droguerie écologique,"Exclusivement composés de matières premières renouvelables : 70% cellulose et 30% coton, les carrés éponges La droguerie écologique® remplacent avantageusement les éponges comprenant des composants issus de la pétrochimie."
"4,50",2.92,Huile essentielle Lavandin Bio - 10 ml,Santé,Biofloral,Huile essentielle de lavandin produite dans les montagnes d'Auvergne.
"8,40",5.86,Dentifrice solide sauge citron - 17 g,Hygiène et beauté,Lamazuna,Dentifrice solide sauge-citron 100% naturel à l'huile essentielle de citron. Adopter une démarche zéro déchet !
"2,00",1.42,Graines de lin doré - 250 g,Epicerie,Celnat,"Très appréciées pour leur saveur et leur teneur en oméga 3, ces graines servent à enrichir de multiples recettes."
"3,75",2.78,Paté végétal aubergine - 200 g,Epicerie,Le Petit Bio,"Ce n’est pas un simple caviar d’aubergine mais un pâté au caviar d’aubergine. Idéal pour vos apéro entre amis, pour vos pique-niques ou pour vos plat cuisiné !"
"3,15",2.36,Purée pomme mirabelle - 360 g,Epicerie,Coteaux Nantais,"La pomme associée à la Mirabelle, succulente et délicate petite prune jaune orangée."
"10,85",7.78,Gel bain et douche agrumes - 1 L,Hygiène et beauté,C'bio,"Ce gel à la mousse délicate, est un soin quotidien à la Mandarine et à l'Orange pour le bain et la douche, spécialement élaboré pour nettoyer votre peau en douceur."
"3,14",2.46,Jus de carotte lacto-fermenté - 75 cl,Epicerie,Vitamont,Ce jus vous permettra d'avoir le goût et les vitamines de la carotte.
"2,70",2.04,Mijoté de céréales au saumon - 220g,Epicerie,Mamie Bio,Simple et rapide à préparer.
"3,56",2.65,Petits pots carotte potimarron riz dès 6 mois - 2x200 g,Bébé et enfant,Babybio,"En grandissant les pieds dans le sable et la tête caressée par l'air marin, la carotte des Landes a développé un goût délicatement parfumé et légèrement sucré qui enchantera bébé ! Babybio l'a alliée aux saveurs de châtaigne du potimarron pour obtenir un petit plat savoureux."
"4,77",3.54,Riz rond blanc Italie - 1 kg,Epicerie,Celnat,"Rapide à cuire, ce riz blanc convient plus particulièrement pour les desserts."
"4,36",3.07,Crosti boules miel - 400 g,Epicerie,Favrichon,Boules de maïs soufflées au bon goût de miel
"9,98",7.32,Gynea Gel - 500 ml,Hygiène et beauté,Cattier,"Formulé sans savon, le Soin Douceur Toilette Intine Gynéa Cattier est spécialement conçu pour la toilette intime quotidienne. Grâce à sa formule ultra-douce, au pH équilibré, il nettoie en douceur et assure une protection optimale tout en respectant l'équilibre intime."
"3,75",2.78,Paté végétal shiitaké - 200 g,Epicerie,Le Petit Bio,"Le Shiitake ou Lentin du chêne cultivé en Dordogne, utilisé frais. Plus connu en orient pour ses vertus antioxydantes et anticancéreuses. Saveur fine et délicate. Idéal pour vos apéro entre amis, pour vos pique-niques ou pour vos plat cuisiné !"
"7,06",4.39,Sel d'Epsom - 1 kg,Hygiène et beauté,Anaé,"Le sel d'Epsom c'est le plaisir de se couler dans un bain apaisant, détoxifiant, vitalisant et relaxant !"
"3,98",2.79,Serviettes hygiéniques maxi pads nuit sans ailettes - x10,Hygiène et beauté,Natracare,"Des serviettes moelleuses, longues et épaisses pour un confort plus sécurisé, un maintien optimal et une absorption efficace. Adapté aux flux abondants, ces serviettes n’ont pas d’ailettes mais sont pourvues d’une longue bande de colle sur la surface arrière afin de garantir leur maintien. Des serviettes hygiénique naturelles à base de Coton."
"3,72",2.38,Céréales mops chocolat - 300 g,Epicerie,Grillon d'Or,Pour un petit déjeuner qui croustille !
"3,80",2.91,Sésame complet grillé - 500g,Epicerie,Markal,Saupoudrez vos plats de sésame !
"2,47",1.85,Sablés pur beurre aux amandes - 120 g,Epicerie,Bio Soleil,"Sablés pur beurre aux éclats d'amandes, bio et sans huile de palme. Par sachet de 2 sablés, ils sont faciles à transporter et adaptés aux petits creux en journée !"
"3,13",2.12,Gingembre poudre - 30 g,Epicerie,Cook Arcadie,"Délicieux dans la cuisine orientale et végétarienne, les pâtisseries, salades de fruits, biscuits, boissons relevées."
"3,34",2.50,Cracker au cumin - 100 g,Epicerie,Pural,"Régalez-vous avec ces crackers de pomme de terre au cumin, cuits au four, idéal, à l'apéritif ou comme petit en-cas ."
"4,65",3.63,Miel de niaouli - 250 g,Epicerie,Ethiquable,"Le parfum prononcé de ce miel de caractère est lié au Niaouli, un arbre de la famille des Eucalyptus très mellifère."
"3,00",1.98,Gros sel rose de l'Himalaya - 450g,Epicerie,Philia,Gros sel.
"2,97",2.13,"Glaces à l'eau assorties parfum ""Exotique"" - 10 x 40ml",Epicerie,La finestra sul cielo,Idéal pour se rafraîchir !
"3,60",2.30,Absorbant d'odeurs naturel lavande,Tout pour la maison,Argiletz,"Parfumée à la lavande, l’argile absorbe les odeurs de cigarettes et neutralise celles de la maison."
"6,80",4.43,Thé vert sencha zhejiang - 100 g,Epicerie,Les jardins de Gaïa,"Succulent thé vert préparé selon la méthode japonaise. Son infusion limpide d’une teinte vert doré exhale un parfum frais au goût savoureux, suave et léger. Excellent thé de la détente."
"4,50",2.35,Tapenade verte - 90 g,Epicerie,Philia,Tapenade verte fabriquée dans le Gard de manière artisanale selon le savoir faire Français et Provençal. Bio et local c'est l'idéal pour vos apéritifs et vos entrées !
"1,49",1.09,Mangues snacking - 25 g,Epicerie,Supersec,"Délicieux snacking banane bio sans gluten, moins de chimie, plus d'alchimie !"
"2,03",1.48,Nougat au miel et aux amandes - 40 g,Epicerie,Bio Soleil,"Recette traditionnelle de nougat, riche en miel et en amandes."
"3,91",2.78,Serviettes maternité - x10,Hygiène et beauté,Natracare,Leur forme extra longue et confortable vous offre une protection fiable et sûre pour les pertes de sang naturelles pouvant survenir après un accouchement. Des serviettes maternité naturelles à base de Coton.
"2,97",2.13,Glaces à l'eau assorties - 10 x 40ml,Epicerie,La finestra sul cielo,Idéal pour se rafraîchir !
"3,15",2.08,Ferment préparation yaourt soja - 2x6 g,Epicerie,Natali,Retrouver le plaisir d'un dessert fait maison !
"3,88",2.72,Tampon super sans applicateur - x20,Hygiène et beauté,Natracare,"Le tampon Natracare sans applicateur est fabriqué en coton 100 % biologique. Au fur et à mesure que le coton absorbe le flux menstruel en douceur, le tampon s’élargit."
"3,42",2.64,Flocons de pois chiches - 350 g,Epicerie,Celnat,"Source de protéines, ces flocons de pois chiches sont riches en fibres."
"4,18",3.00,Mouliné de légumes Printaniers bio & sans gluten,Epicerie,Grandeur Nature,Délicieux mouliné de légumes printaniers
"3,05",2.35,Riz à poêler - 400 g,Epicerie,Autour du riz,"Le riz à poêler précuit biologique est idéal si vous êtes pressé, il permet de cuire rapidement, en 4 minutes les grains et offre un riz savoureux et original."
"3,22",2.53,Graines de pavot - 250 g,Epicerie,Markal,Découvrez son arôme doux et son goût de noisette à travers ses multiples utilisations !
"4,79",3.58,Quinoa à la Bolivienne - 380 g,Epicerie,Karine & Jeff,"Ce quinoa est cuit avec un assortiment de légumes (carottes, oignons, poivrons et tomates), le tout parfumé d'un subtil mélange d’épices. Peu de sel ajouté."
"3,90",2.61,"Tisane rooïbos agrumes - 20x1,5 g",Epicerie,Les jardins de Gaïa,"Le rooibos, boisson nationale d’Afrique du sud, donne une infusion au goût rond et ensoleillé, miroir des couleurs rouges et dorées de son terroir ! Chaque gorgée vous fait ressentir l’extraordinaire force que le soleil procure à cette plante. Excellent glacé ou marié à du jus de fruits."
"2,08",1.62,Thé glacé noir citron - 33 cl,Epicerie,Charitea,Ce n'est pas une tasse de café rapide ordinaire
"2,66",1.65,Graines à germer fenugrec - 150 g,Epicerie,Germ'line,"Une saveur épicée, avec un goût très prononcé pour accompagner agréablement les salades, les soupes de lentilles, crudités, houmous, sandwichs ou légumes."
"8,00",6.39,Marrons entiers au naturel - 320 g,Epicerie,Danival,Cuits entiers au naturel. Conditionnés méticuleusement à la main.
"5,00",3.30,Poivre noir grain - 50 g,Epicerie,Cook Arcadie,Pour assaisonner et relever vos plats. Fort.
"4,25",3.24,Apibul pomme myrtille - 75 cl,Epicerie,Coteaux Nantais,"La douceur de la pomme réhaussée par la fraîcheur de la myrtille pour un pétillant rafraîchissant et plein de gourmandise, sans ajout de sucres !"
"3,35",2.24,Extrait Naturel de fleur d'oranger - 50 ml,Epicerie,Cook Arcadie,"2 bouchons dans un litre de pâte à crèpes, et ça change tout."
"9,45",7.78,Eveil du Bouddha maca vanille - 360 g,Epicerie,Iswari,"L’Eveil du Bouddha est une préparation instantanée crue, végétale et sans gluten pour le petit déjeuner. Prêt immédiatement en ajoutant simplement votre boisson préférée (riz, amande, eau etc…) !"
"3,02",1.99,Soja jaune dépelliculé - 500 g,Epicerie,Celnat,"Le soja jaune dépelliculé vous permettra réaliser des produits fermentés comme le tempeh ; le soja étant l’ingrédient de base de nombreux produits fermentés tels que le shoyou et le tamari (sauces de soja), le miso."
"5,22",3.50,Thé à la menthe Marrakech - x15,Epicerie,Cook Arcadie,Thé vert Bio à la menthe douce Marrakech
"6,23",4.34,Cranberries au chocolat noir - 150 g,Epicerie,Fructivia,De délicieuses cranberries enrobées de chocolat noir bio
"8,57",6.08,Germoir,Epicerie,Germ'line,Cultiver vos propres graines germées fraîches toute l'année !
"3,99",2.53,Purée pomme myrtille - 360 g,Epicerie,Coteaux Nantais,La douceur de la pomme réhaussée par le parfum suave et sauvage de la myrtille vous captivera.
"3,20",2.21,Sauce tomate aux olives - 255 g,,Karine & Jeff,La sauce tomate en mieux !
"1,63",1.20,Orge perlé - 500 g,Epicerie,Markal,Orge perlé biologique
"5,50",3.90,Savon de cuisine café et cannelle orange - 100 g,Tout pour la maison,Savonnerie Buissonnière,"Un savon de cuisine exfoliant pour désinfecter et éliminer des mains les odeurs tenaces de poisson, d'ail ..."
"6,36",3.92,Denticlay Dentifrice romarin nettoyant - 75 ml,Hygiène et beauté,Ciel d'Azur,"L'argile blanche est particulièrement recommandée en pâte dentifrice, extraits de Romarin Bio, sel marin non raffiné."
"12,07",8.59,"Lessive liquide zéro - 1,5 L",Tout pour la maison,Ecover,Ecover 0% a été spécialement conçu pour un lavage de qualité exceptionnelle. Pour tous ceux qui veulent un produit sans parfum et sans colorant.
"5,73",4.01,Denticlay Dentifrice anis digestif - 75 ml,Hygiène et beauté,Ciel d'Azur,"L'argile blanche est particulièrement recommandée en pâte dentifrice, extraits de Mélisse Bio, extrait d'Anis Bio, sel marin non raffiné."
"3,57",2.67,Tampon normal sans applicateur - x20,Hygiène et beauté,Natracare,"Le tampon Natracare sans applicateur est fabriqué en coton 100 % biologique. Au fur et à mesure que le coton absorbe le flux menstruel en douceur, le tampon s’élargit."
"3,25",2.24,Soupe 5 légumes verts BIO 500 ml,Epicerie,Danival,"Pour adoucir votre hiver, les cuisiniers Danival ont mijoté pour vous cette savoureuse soupe aux 5 légumes verts. Ambiance cocooning garantie avec cette recette fait-maison tendrement moulinée…"
"4,38",3.20,Compote de fraise - 315 g,Epicerie,Coteaux Nantais,"Reine des petits fruits, la fraise gourmande, fondante et généreuse étale tous ses arômes dans cette compote de purs fruits entiers."
"4,15",3.02,Compote de pêche - 315 g,Epicerie,Coteaux Nantais,Mélange de pêches jaunes et de pêches blanches juteuses à souhait.
"10,39",7.95,Culotte d'apprentissage T6 +18 kg - x18,Bébé et enfant,Bambo Nature,"Bambo Nature, la nouvelle génération de couches pour enfants respectueuses de l'environnement !"
"3,47",2.48,Equi'libre raisin - 200 g,Epicerie,Moulin du Pivert,"En sachet individuel par 2, vous pouvez les emporter partout avec vous et les picorer sans culpabilité. Si tout les goûts sont dans la nature autant choisir les meilleurs..."
"1,74",1.20,Galette fine de riz complet - 130 g,Epicerie,Lima,"Les galettes de riz sans gluten sont très nutritives, grâce aux nutriments des céréales complètes. Elles sont faibles en graisses saturées et en sucres. Les galettes sont exempt de gluten et 100% bio."
"5,65",3.18,Amandes effilées - 125 g,Epicerie,Philia,"Idéal pour agrémenter vos desserts ! Ces amandes effilées viendront accompagner vos îles flottantes, gâteaux aux amandes, financiers ..."
"2,97",2.17,Sauce tomate aux carottes et basilic - 255 g,,Karine & Jeff,Une belle sauce relevée par des légumes et des aromates.
"3,32",2.18,Terre de sommières - 400 g,Tout pour la maison,La droguerie écologique,"La Terre de Sommières se présente sous forme d’une argile en poudre, souvent de couleur ocre (même s’il existe différentes teintes : du blanc au violet en passant par le brun pâle et le vert)."
"9,70",7.49,Farine de coco - 1 kg,Epicerie,Comptoirs et compagnies,"Cette farine de coco biologique est produite à partir de chair de noix de coco bio fraîchement récoltées, issues d'une filière commerce équitable."
"2,60",1.95,"Bière Brune Pur Malt 5,5% - 25 cl","Vins, bières et alcool",Brasserie du Vezelay,La bière brune inspirée par l'Écosse et la Bavière est douce et raffinée avec une note de chocolat et un goût tourbé.
"4,07",2.45,Macédoine de légumes - 360 g,,Karine & Jeff,Parfait pour un repas raffraichissant !
"5,90",4.15,Granola Coco et Amande - 240g,Epicerie,Les fruits détendus,"Le Granola des Fruit Détendus est un produit élaboré par leur chef à partir de matière premières brutes et naturelles. Cette recette de Granola a été spécialement concoctée pour les amoureux de la coco. Laissez vous tenter par un petit déjeuner original, très sain bien évidemment, croustillant et riche en saveurs."
"9,90",6.89,Shampoing solide cheveux normaux chocolat - 55 g,Hygiène et beauté,Lamazuna,Shampoing solide pour cheveux secs est savoureusement parfumé au chocolat. 100% d'origine naturelle. Adopter une démarche zéro déchet !
"1,09",0.82,Pur jus de raisin - 20 cl,Epicerie,Vitamont,Découvrez le plaisir ultime du pur jus de raisin dans une petite brique à emporter partout !
"17,50",12.18,Coffret 10 lingettes de lavage avec filet de lavage,Hygiène et beauté,Lamazuna,"Une face blanche pour le fond de teint, une face rose pour le rouge à lèvres et mascara ! * S'utilisent simplement avec de l'eau * Réutilisables plus de 300 fois * Lavables en machine de 40° à 90° * Idéales pour les peaux sensibles"
"7,40",4.59,Thé vert printemps à Kyoto - 100 g,Epicerie,Les jardins de Gaïa,"Printemps traditionnel au Japon… Inspirée de la fleur éphémère du cerisier, cette délicate composition à la fois fruitée et onctueuse mêlée à la fraîcheur du thé vert est un ravissement pour les amateurs de finesse. A déguster pendant les moments poétiques."
"6,80",4.39,Thé vert Casablanca dream - 100 g,Epicerie,Les jardins de Gaïa,"De très haut dans un premier verre, puis dans la théière, puis dans un verre que vous tenez du bout des doigts… Ce mariage réussi d’un thé vert de caractère et de menthe vous emportera aux confins du désert, autour d’un feu… Préparé à l’occidentale, ou de manière plus traditionnelle, extrêmement rafraîchissant et digeste, il se déguste entre amis à chaque instant !"
"5,50",4.26,Lingettes biodégradables - x72,Bébé et enfant,Alphanova,"Soin cosmétique biologique pour bébé. Lingettes épaisses et extra douces, imprégnées d'eau nettoyante. Nettoient en douceur la peau de bébé, lors de la toilette et du change. Hypoallergéniques, testées sous contrôle dermatologique."
"21,00",14.50,"Emballage réutilisable médium lot de 3 - 28 cm x 25,5 cm",Tout pour la maison,Bees wrap,"Enveloppez le pain, le fromage, les légumes ou couvrez un bol ! Bee's Wrap® est l'alternative naturelle et durable à l'emballage plastique pour le stockage des aliments."
"17,13",12.04,Café grain Honduras - 1 kg,Epicerie,Ethiquable,"Ce café du Honduras, équitable et bio, est cultivé en altitude moyenne : de 800 à 1300 m. Il révèle un corps bien présent animé par une subtile amertume et une pointe d’agrumes."
"3,12",2.22,Lait d'amande vanille - 1L,Epicerie,Ecomil,Le lait d'amande saveur vanille !
"2,24",1.49,Ciboulette coupée - 15 g,Epicerie,Cook Arcadie,"À incorporer dans vos salades, omelettes, sauces, potages, vinaigrettes, fromages frais."
"5,67",4.59,Café moulu décaféiné - 250g,Epicerie,Artisans du monde,La puissance du café version décaféiné !
"17,00",12.00,Pailles Inox courte - x4 avec goupillon,Tout pour la maison,Onyx,Un moyen simple de lutter contre la pollution plastique.
"2,37",1.79,Petit pot poire dès 4 mois - 2x130 g,Bébé et enfant,Babybio,"Juteuse et sucrée, la poire Williams va faire le régal de votre enfant ! Pas besoin de l'associer à d'autres fruits pour qu'elle plaise aux gourmands. Dans ce petit pot, vous ne trouverez rien d'autre que de la poire cultivée dans le respect de l'agriculture biologique..."
"5,50",3.91,Terrine de cèpe - 180 g,Epicerie,Rostain,Délicieuse terrine aux cèpes sans nitrites
"12,85",8.11,Disque anti calcaire lave vaisselle,Tout pour la maison,La droguerie écologique,Disque anti-calcaire pour lave vaisselle
"3,26",2.31,Biscottes complètes à l'huile d'olive - 270g,,Moulin du Pivert,"Sans sucres ajoutés et 100% vegan, les gourmands et les gourmets ne pourront pas y résister !"
"4,61",3.42,Barre de céréales aux pommes - 129 g,Epicerie,Les recettes de Céliane,Barres de céréales croustillantes à la pomme
"2,44",1.88,Pur jus de tomate Marmande - 75cl,Epicerie,Ethiquable,Un jus de tomate bon et équitable.
"9,69",6.54,Dévidoir film étirable - 100 m x 30cm,Tout pour la maison,Ah ! Table !,Film étirable de format économique (100m) muni de son dévidoir pour l’emballage et la conservation au frais de tous les aliments.
"6,10",4.86,Café moulu Ethiopie - 250 g,Epicerie,Artisans du monde,"Le café Ethiopie Artisans du Monde est doux aux arômes fruités et finement boisés.Il est cultivé sur les hauts plateaux Ethiopiens dans la région d’Oromia,et est issu exclusivement de la variété premium Yirgacheffe, renommée dans le monde entier."
"7,03",4.41,Crème hydratante pour toute la famille - 100 ml,Hygiène et beauté,Centifolia,"Avec sa texture légère, cette crème pénètre rapidement sans laisser de film gras, apportant hydratation et confort à toute la famille*."
"2,51",1.87,Petit pot pomme pruneaux dès 4 mois - 2x130 g,Bébé et enfant,Babybio,"L'avantage du pruneau, c'est que son goût très doux et sucré plait aux tout-petits. Et quand il vient d'Aquitaine où il a été cultivé dans le respect de l'Agriculture Biologique, on ne peut qu'en redemander!"
"3,81",2.79,Mousseline de brocolis - 350 g,,Karine & Jeff,Redécouvrez les brocolis.
"4,45",3.34,Chocolat blanc à l'agave et sans gluten - 100 g,Epicerie,Dardenne,Croquez ce chocolat blanc à l'agave onctueux et à teneur réduite en sucre !
"3,44",2.54,Bonne Nuit - 17 sachets,Santé,Yogi Tea,Profitez d’un sommeil profond et réparateur et réveillez-vous reposé.
"7,48",6.03,Café soluble 100% arabica - 100 g,Epicerie,Artisans du monde,"Ce café soluble pur arabica est un mélange de cafés d’Amérique Latine, torréfiés et lyophilisés en Belgique."
"1,49",1.09,Ananas snacking - 22 g,Epicerie,Supersec,Délicieux snacking ananas bio sans gluten.
"6,73",4.46,Crème de soin hydratante visage et corps grenade et figue - 150 ml,Hygiène et beauté,Santé,"De la douceur au quotidien. L'extrait 100% naturel de pépins de grenade, l'huile de pépins de raisin et d'amande douce apportent protection et douceur, jour après jour. Idéale pour le visage et le corps, pour un regain de douceur."
"4,00",2.66,Citron écorce - 32 g,Epicerie,Cook Arcadie,Écorce de citron en poudre
"4,19",3.11,Litchis dénoyautés au sirop léger Madagascar - 425 g,Epicerie,Ethiquable,Litchis dénoyautés idéals pour vos salades de fruit !
"2,95",2.06,Chicza menthe sauvage - 30 g,Hygiène et beauté,Chicza,"Vous allez adorer ses saveurs naturelles fraiches et subtiles, ainsi que sa consistance idéale (ni trop dur, ni trop mou) qui sont des qualités propres à la gomme naturelle."
"0,92",0.69,Pate de fruit abricot - 25 g,Epicerie,Perl'amande,Pour le goûter ou pour retrouver un peu d'énergie avec un bon goût d'abricot.
"2,34",1.75,Biscuits apéritifs goût Cumin - 100 g,Epicerie,Dao,De fins crackers au délicat parfum de cumin qui vous transporteront tout droit en Asie
"18,70",14.03,VRAC - Couscous complet,Epicerie,Aurore Market,Idéal pour un simple couscous mais aussi pour un taboulet !
"3,89",2.67,Chocolat vegan fondant amande - 100 g,,Artisans du monde,Retrouvez la saveur gourmande de l’amande alliée aux arômes délicats du cacao dans notre chocolat fondant amandes.
"9,45",7.78,Eveil du Bouddha açai banane fraise - 360 g,Epicerie,Iswari,"L’Eveil du Bouddha est une préparation instantanée crue, végétale et sans gluten pour le petit déjeuner. Prêt immédiatement en ajoutant simplement votre boisson préférée (riz, amande, eau etc…) !"
"25,95",15.61,Gourde eau good orange,Tout pour la maison,Black + Blum,"Une bouteille d’eau filtrante qui utilise du Binchotan, un charbon actif japonais traditionnel, pour améliorer le goût de l’eau du robinet."
"9,90",6.89,Shampoing solide cheveux secs orange - 55 g,Hygiène et beauté,Lamazuna,Shampoing solide pour cheveux secs est savoureusement parfumé à l'orange douce. 100% d'origine naturelle. Adopter une démarche zéro déchet !
